Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Guar seed,2018,Whole Year ,Gujarat,134104.0,75335,1125.4,21751668.8,46936.4,0.5617654954363778
Jowar,2018,Kharif     ,Gujarat,39119.0,52271,1125.4,6345101.8,13691.65,1.3362049132135279
Jowar,2018,Rabi       ,Gujarat,36381.0,44570,1125.4,5900998.2,12733.35,1.2250900195156813
Maize,2018,Kharif     ,Gujarat,310536.0,549680,1125.4,50368939.2,108687.6,1.770100729062009
Maize,2018,Rabi       ,Gujarat,95598.0,245862,1125.4,15505995.6,33459.3,2.5718320466955378
Maize,2018,Summer     ,Gujarat,3090.0,6356,1125.4,501198.0,1081.5,2.056957928802589
Moong(Green Gram),2018,Kharif     ,Gujarat,63056.0,21073,1125.4,10227683.2,22069.6,0.33419500126871354
Moong(Green Gram),2018,Summer     ,Gujarat,23775.0,28084,1125.4,3856305.0,8321.25,1.1812407991587803
Moth,2018,Kharif     ,Gujarat,12126.0,997,1125.4,1966837.2,4244.1,0.0822200230908791
Onion,2018,Rabi       ,Gujarat,23847.0,673001,1125.4,3867983.4,8346.45,28.221621168281125
Onion,2018,Summer     ,Gujarat,1854.0,51062,1125.4,300718.8,648.9,27.541531823085222
Other  Rabi pulses,2018,Rabi       ,Gujarat,20342.0,16224,1125.4,3299472.4,7119.7,0.7975616950152394
Other Cereals,2018,Kharif     ,Gujarat,1300.0,1224,1125.4,210860.0,455.0,0.9415384615384615
Other Kharif pulses,2018,Kharif     ,Gujarat,5377.0,3067,1125.4,872149.4,1881.95,0.5703924121257207
Potato,2018,Whole Year ,Gujarat,121449.0,3655606,1125.4,19699027.8,42507.15,30.099926718210938
Ragi,2018,Kharif     ,Gujarat,11994.0,9646,1125.4,1945426.8,4197.9,0.8042354510588627
Rapeseed &Mustard,2018,Rabi       ,Gujarat,195356.0,348435,1125.4,31686743.2,68374.6,1.7835899588443662
Rice,2018,Kharif     ,Gujarat,809367.0,1819260,1125.4,131279327.4,283278.45,2.2477565801422594
Rice,2018,Summer     ,Gujarat,29582.0,92755,1125.4,4798200.4,10353.7,3.135521600973565
Sesamum,2018,Kharif     ,Gujarat,80106.0,37025,1125.4,12993193.2,28037.1,0.462200084887524
Sesamum,2018,Summer     ,Gujarat,17620.0,10919,1125.4,2857964.0,6167.0,0.6196935300794552
Small millets,2018,Rabi       ,Gujarat,7780.0,11879,1125.4,1261916.0,2723.0,1.5268637532133675
Soyabean,2018,Kharif     ,Gujarat,135651.0,323997,1125.4,22002592.2,47477.85,2.3884600924431076
Sugarcane,2018,Whole Year ,Gujarat,161039.0,11664869,1125.4,26120525.8,56363.65,72.4350561044219
Tobacco,2018,Kharif     ,Gujarat,61555.0,113834,1125.4,9984221.0,21544.25,1.8493054991471043
Tobacco,2018,Rabi       ,Gujarat,115855.0,203338,1125.4,18791681.0,40549.25,1.755107677700574
Urad,2018,Kharif     ,Gujarat,106156.0,61583,1125.4,17218503.2,37154.6,0.5801179396360074
Urad,2018,Summer     ,Gujarat,3795.0,5608,1125.4,615549.0,1328.25,1.477733860342556
Wheat,2018,Rabi       ,Gujarat,797156.0,2407132,1125.4,129298703.2,279004.6,3.019649855235362
Arhar/Tur,2018,Kharif     ,Haryana,2108.0,2472,533.2,341917.6,737.8,1.1726755218216318
Bajra,2018,Kharif     ,Haryana,424700.0,878300,533.2,68886340.0,148645.0,2.0680480339062868
Barley,2018,Rabi       ,Haryana,14900.0,57600,533.2,2416780.0,5215.0,3.865771812080537
Castor seed,2018,Kharif     ,Haryana,2232.0,1505,533.2,362030.4,781.2,0.6742831541218638
Coriander,2018,Whole Year ,Haryana,2284.0,5904,533.2,370464.8,799.4,2.584938704028021
Cotton(lint),2018,Kharif     ,Haryana,708900.0,2016600,533.2,114983580.0,248115.0,2.844688954718578
Garlic,2018,Whole Year ,Haryana,3293.0,42643,533.2,534124.6,1152.55,12.94959003947768
Ginger,2018,Whole Year ,Haryana,92.0,720,533.2,14922.4,32.2,7.826086956521739
Gram,2018,Rabi       ,Haryana,44900.0,62200,533.2,7282780.0,15715.0,1.3853006681514477
Groundnut,2018,Kharif     ,Haryana,3490.0,3993,533.2,566078.0,1221.5,1.1441260744985673
Guar seed,2018,Kharif     ,Haryana,213957.0,182174,533.2,34703825.4,74884.95,0.8514514598727781
Horse-gram,2018,Kharif     ,Haryana,289.0,145,533.2,46875.8,101.15,0.5017301038062284
Jowar,2018,Kharif     ,Haryana,40300.0,21300,533.2,6536660.0,14105.0,0.5285359801488834
Maize,2018,Kharif     ,Haryana,5900.0,15600,533.2,956980.0,2065.0,2.6440677966101696
Masoor,2018,Rabi       ,Haryana,1260.0,632,533.2,204372.0,441.0,0.5015873015873016
Moong(Green Gram),2018,Kharif     ,Haryana,30947.0,20902,533.2,5019603.4,10831.45,0.6754128025333634
Moth,2018,Kharif     ,Haryana,101.0,58,533.2,16382.2,35.35,0.5742574257425742
Onion,2018,Whole Year ,Haryana,32010.0,780150,533.2,5192022.0,11203.5,24.37207122774133
Peas & beans (Pulses),2018,Kharif     ,Haryana,15586.0,144678,533.2,2528049.2,5455.1,9.28256127293725
Peas & beans (Pulses),2018,Rabi       ,Haryana,4142.0,4493,533.2,671832.4,1449.7,1.0847416706904878
Potato,2018,Whole Year ,Haryana,34738.0,897846,533.2,5634503.6,12158.3,25.8462202775059
Rapeseed &Mustard,2018,Rabi       ,Haryana,606500.0,1251400,533.2,98374300.0,212275.0,2.0633140972794726
Rice,2018,Kharif     ,Haryana,1447000.0,4516000,533.2,234703400.0,506450.0,3.1209398756046993
Sesamum,2018,Kharif     ,Haryana,1551.0,750,533.2,251572.2,542.85,0.4835589941972921
Sugarcane,2018,Whole Year ,Haryana,108900.0,8519900,533.2,17663580.0,38115.0,78.23599632690542
Sunflower,2018,Kharif     ,Haryana,9440.0,17960,533.2,1531168.0,3304.0,1.902542372881356
Turmeric,2018,Whole Year ,Haryana,921.0,10977,533.2,149386.2,322.35,11.9185667752443
Urad,2018,Kharif     ,Haryana,1276.0,734,533.2,206967.2,446.6,0.5752351097178683
Wheat,2018,Rabi       ,Haryana,2553100.0,12573000,533.2,414112820.0,893585.0,4.924601464885825
other oilseeds,2018,Rabi       ,Haryana,3000.0,4700,533.2,486600.0,1050.0,1.5666666666666667
Arhar/Tur,2018,Kharif     ,Himachal Pradesh,49.0,25,1052.2,7947.8,17.15,0.5102040816326531
Bajra,2018,Kharif     ,Himachal Pradesh,88.0,65,1052.2,14273.6,30.8,0.7386363636363636
Barley,2018,Rabi       ,Himachal Pradesh,20356.0,36030,1052.2,3301743.2,7124.6,1.7699941049322068
Coriander,2018,Rabi       ,Himachal Pradesh,128.0,28,1052.2,20761.6,44.8,0.21875
Cotton(lint),2018,Kharif     ,Himachal Pradesh,25.0,9,1052.2,4055.0,8.75,0.36
Dry chillies,2018,Kharif     ,Himachal Pradesh,578.0,199,1052.2,93751.6,202.3,0.34429065743944637
Garlic,2018,Rabi       ,Himachal Pradesh,3596.0,1421,1052.2,583271.2,1258.6,0.3951612903225806
Ginger,2018,Kharif     ,Himachal Pradesh,2223.0,8940,1052.2,360570.6,778.05,4.021592442645074
Gram,2018,Rabi       ,Himachal Pradesh,384.0,399,1052.2,62284.8,134.4,1.0390625
Groundnut,2018,Kharif     ,Himachal Pradesh,42.0,43,1052.2,6812.4,14.7,1.0238095238095237
Horse-gram,2018,Kharif     ,Himachal Pradesh,1618.0,938,1052.2,262439.6,566.3,0.5797280593325093
Linseed,2018,Rabi       ,Himachal Pradesh,811.0,243,1052.2,131544.2,283.85,0.2996300863131936
Maize,2018,Kharif     ,Himachal Pradesh,286780.0,725553,1052.2,46515716.0,100373.0,2.5299986052025942
Masoor,2018,Rabi       ,Himachal Pradesh,484.0,426,1052.2,78504.8,169.4,0.8801652892561983
Moong(Green Gram),2018,Kharif     ,Himachal Pradesh,108.0,77,1052.2,17517.6,37.8,0.7129629629629629
Moth,2018,Kharif     ,Himachal Pradesh,16.0,10,1052.2,2595.2,5.6,0.625
Onion,2018,Rabi       ,Himachal Pradesh,640.0,4015,1052.2,103808.0,224.0,6.2734375
Other  Rabi pulses,2018,Rabi       ,Himachal Pradesh,9078.0,36130,1052.2,1472451.6,3177.3,3.9799515311742675
Other Kharif pulses,2018,Kharif     ,Himachal Pradesh,6568.0,6043,1052.2,1065329.6,2298.8,0.9200669914738124
Peas & beans (Pulses),2018,Rabi       ,Himachal Pradesh,2550.0,5253,1052.2,413610.0,892.5,2.06
Potato,2018,Kharif     ,Himachal Pradesh,2900.0,21312,1052.2,470380.0,1015.0,7.348965517241379
Potato,2018,Rabi       ,Himachal Pradesh,7029.0,72777,1052.2,1140103.8,2460.15,10.353819889031156
Ragi,2018,Kharif     ,Himachal Pradesh,1720.0,1823,1052.2,278984.0,602.0,1.0598837209302325
Rapeseed &Mustard,2018,Rabi       ,Himachal Pradesh,8533.0,4693,1052.2,1384052.6,2986.55,0.5499824211883276
Rice,2018,Kharif     ,Himachal Pradesh,71810.0,114896,1052.2,11647582.0,25133.5,1.6
Sannhamp,2018,Kharif     ,Himachal Pradesh,8.0,3,1052.2,1297.6,2.8,0.375
Sesamum,2018,Kharif     ,Himachal Pradesh,327.0,147,1052.2,53039.4,114.45,0.44954128440366975
Small millets,2018,Kharif     ,Himachal Pradesh,5012.0,4060,1052.2,812946.4,1754.2,0.8100558659217877
Soyabean,2018,Kharif     ,Himachal Pradesh,554.0,931,1052.2,89858.8,193.9,1.6805054151624548
Sugarcane,2018,Whole Year ,Himachal Pradesh,1585.0,38538,1052.2,257087.0,554.75,24.314195583596213
Turmeric,2018,Kharif     ,Himachal Pradesh,274.0,170,1052.2,44442.8,95.9,0.6204379562043796
Urad,2018,Kharif     ,Himachal Pradesh,7001.0,4699,1052.2,1135562.2,2450.35,0.6711898300242822
Wheat,2018,Rabi       ,Himachal Pradesh,319002.0,564634,1052.2,51742124.4,111650.7,1.7700014419972288
Arhar/Tur,2018,Kharif     ,Jharkhand,231040.0,234342,1222.7,37474688.0,80864.0,1.0142918975069253
Bajra,2018,Kharif     ,Jharkhand,130.0,75,1222.7,21086.0,45.5,0.5769230769230769
Castor seed,2018,Kharif     ,Jharkhand,41.0,26,1222.7,6650.2,14.35,0.6341463414634146
Gram,2018,Rabi       ,Jharkhand,189673.0,221169,1222.7,30764960.6,66385.55,1.166054209086164
Groundnut,2018,Kharif     ,Jharkhand,30072.0,31046,1222.7,4877678.4,10525.2,1.032388933226922
Horse-gram,2018,Kharif     ,Jharkhand,17053.0,11291,1222.7,2765996.6,5968.55,0.6621122383158389
Jowar,2018,Kharif     ,Jharkhand,2046.0,1401,1222.7,331861.2,716.1,0.6847507331378299
Linseed,2018,Rabi       ,Jharkhand,39768.0,19521,1222.7,6450369.6,13918.8,0.49087205793602895
Maize,2018,Kharif     ,Jharkhand,255145.0,443992,1222.7,41384519.0,89300.75,1.7401555977973309
Maize,2018,Rabi       ,Jharkhand,5944.0,11324,1222.7,964116.8,2080.4,1.905114401076716
Masoor,2018,Rabi       ,Jharkhand,57262.0,50087,1222.7,9287896.4,20041.7,0.874698753099787
Moong(Green Gram),2018,Kharif     ,Jharkhand,30365.0,22664,1222.7,4925203.0,10627.75,0.7463856413634118
Niger seed,2018,Kharif     ,Jharkhand,4743.0,2601,1222.7,769314.6,1660.05,0.5483870967741935
Other  Rabi pulses,2018,Rabi       ,Jharkhand,14497.0,10157,1222.7,2351413.4,5073.95,0.7006277160791888
Other Kharif pulses,2018,Kharif     ,Jharkhand,24612.0,15141,1222.7,3992066.4,8614.2,0.6151877133105802
Peas & beans (Pulses),2018,Rabi       ,Jharkhand,49614.0,62188,1222.7,8047390.8,17364.9,1.2534365300116903
Ragi,2018,Kharif     ,Jharkhand,14027.0,11295,1222.7,2275179.4,4909.45,0.8052327653810508
Rapeseed &Mustard,2018,Rabi       ,Jharkhand,236853.0,164643,1222.7,38417556.6,82898.55,0.6951273574748895
Rice,2018,Kharif     ,Jharkhand,1527103.0,2894101,1222.7,247696106.6,534486.05,1.895157694012781
Safflower,2018,Rabi       ,Jharkhand,775.0,454,1222.7,125705.0,271.25,0.5858064516129032
Sesamum,2018,Kharif     ,Jharkhand,14634.0,5128,1222.7,2373634.8,5121.9,0.3504168375017084
Soyabean,2018,Kharif     ,Jharkhand,6099.0,4557,1222.7,989257.8,2134.65,0.7471716674864732
Sunflower,2018,Kharif     ,Jharkhand,358.0,198,1222.7,58067.6,125.3,0.553072625698324
Sunflower,2018,Rabi       ,Jharkhand,705.0,325,1222.7,114351.0,246.75,0.46099290780141844
Urad,2018,Kharif     ,Jharkhand,128669.0,108197,1222.7,20870111.8,45034.15,0.8408940770504162
Wheat,2018,Rabi       ,Jharkhand,163847.0,302559,1222.7,26575983.4,57346.45,1.8465946889476157
Arhar/Tur,2018,Kharif     ,Madhya Pradesh,212755.0,179987,1102.2,34508861.0,74464.25,0.845982468097107
Bajra,2018,Kharif     ,Madhya Pradesh,327080.0,628340,1102.2,53052376.0,114478.0,1.9210590681178916
Banana,2018,Whole Year ,Madhya Pradesh,26541.39,1853026,1102.2,4305013.458,9289.4865,69.81646402091225
Barley,2018,Kharif     ,Madhya Pradesh,28978.0,57407,1102.2,4700231.6,10142.3,1.981054593139623
Castor seed,2018,Kharif     ,Madhya Pradesh,1403.0,524,1102.2,227566.6,491.05,0.3734853884533143
Coriander,2018,Whole Year ,Madhya Pradesh,279980.0,378236,1102.2,45412756.0,97993.0,1.350939352810915
Cotton(lint),2018,Kharif     ,Madhya Pradesh,454869.0,879215,1102.2,73779751.8,159204.15,1.932897163798808
Dry chillies,2018,Whole Year ,Madhya Pradesh,87838.93,217551,1102.2,14247474.45,30743.6255,2.476703666586103
Garlic,2018,Whole Year ,Madhya Pradesh,178156.61,1807956,1102.2,28897002.14,62354.8135,10.148127537900503
Ginger,2018,Whole Year ,Madhya Pradesh,24963.81,414281,1102.2,4049129.982,8737.3335,16.59526330315765
Gram,2018,Rabi       ,Madhya Pradesh,3103330.0,3997699,1102.2,503360126.0,1086165.5,1.2881965501574115
Groundnut,2018,Kharif     ,Madhya Pradesh,215697.0,398873,1102.2,34986053.4,75493.95,1.8492283156464855
Horse-gram,2018,Kharif     ,Madhya Pradesh,1852.0,699,1102.2,300394.4,648.2,0.37742980561555073
Jowar,2018,Kharif     ,Madhya Pradesh,74655.0,163418,1102.2,12109041.0,26129.25,2.1889759560645636
Jute,2018,Kharif     ,Madhya Pradesh,409.0,195,1102.2,66339.8,143.15,0.4767726161369193
Linseed,2018,Rabi       ,Madhya Pradesh,37745.0,26876,1102.2,6122239.0,13210.75,0.7120413299774805
Maize,2018,Kharif     ,Madhya Pradesh,1256645.0,4090669,1102.2,203827819.0,439825.75,3.255230395219016
Masoor,2018,Rabi       ,Madhya Pradesh,420593.0,329311,1102.2,68220184.6,147207.55,0.7829683328062996
Mesta,2018,Kharif     ,Madhya Pradesh,29.0,9,1102.2,4703.8,10.15,0.3103448275862069
Moong(Green Gram),2018,Kharif     ,Madhya Pradesh,95295.0,38283,1102.2,15456849.0,33353.25,0.401731465449394
Moong(Green Gram),2018,Summer     ,Madhya Pradesh,406.0,118,1102.2,65853.2,142.1,0.29064039408866993
Niger seed,2018,Kharif     ,Madhya Pradesh,17681.0,5323,1102.2,2867858.2,6188.35,0.3010576324868503
Onion,2018,Whole Year ,Madhya Pradesh,149843.45,3683098,1102.2,24304607.59,52445.2075,24.57963961721383
Other  Rabi pulses,2018,Rabi       ,Madhya Pradesh,21572.0,16587,1102.2,3498978.4,7550.2,0.7689134062673837
Peas & beans (Pulses),2018,Rabi       ,Madhya Pradesh,64696.0,50205,1102.2,10493691.2,22643.6,0.7760139730431557
Potato,2018,Whole Year ,Madhya Pradesh,145736.5,3309669,1102.2,23638460.3,51007.775,22.70995255135124
Rapeseed &Mustard,2018,Rabi       ,Madhya Pradesh,707437.0,1040754,1102.2,114746281.4,247602.95,1.4711613896361089
Rice,2018,Kharif     ,Madhya Pradesh,2794020.0,5238850,1102.2,453190044.0,977907.0,1.8750223692027974
Safflower,2018,Rabi       ,Madhya Pradesh,13.0,4,1102.2,2108.6,4.55,0.3076923076923077
Sesamum,2018,Whole Year ,Madhya Pradesh,247793.0,138545,1102.2,40192024.6,86727.55,0.5591158749440057
Small millets,2018,Kharif     ,Madhya Pradesh,82094.0,57059,1102.2,13315646.8,28732.9,0.6950447048505372
Soyabean,2018,Kharif     ,Madhya Pradesh,5418888.0,5809838,1102.2,878943633.6,1896610.8,1.0721457981785192
Sugarcane,2018,Whole Year ,Madhya Pradesh,107902.0,5276970,1102.2,17501704.4,37765.7,48.90521028340531
Sweet potato,2018,Whole Year ,Madhya Pradesh,5297.72,80333,1102.2,859290.184,1854.202,15.163693060410893
Turmeric,2018,Whole Year ,Madhya Pradesh,13665.88,238285,1102.2,2216605.736,4783.058,17.43649146633806
Urad,2018,Kharif     ,Madhya Pradesh,2436898.0,1132524,1102.2,395264855.6,852914.3,0.4647400096352002
Urad,2018,Summer     ,Madhya Pradesh,4234.0,1948,1102.2,686754.8,1481.9,0.4600850259801606
Wheat,2018,Rabi       ,Madhya Pradesh,7721549.0,25276038,1102.2,1252435248.0,2702542.15,3.2734413781483482
Arhar/Tur,2018,Kharif     ,Maharashtra,1261309.0,834489,1387.4,204584319.8,441458.15,0.661605522516687
Bajra,2018,Kharif     ,Maharashtra,609587.4,332231,1387.4,98875076.28,213355.59,0.5450096245427645
Castor seed,2018,Kharif     ,Maharashtra,12534.0,3649,1387.4,2033014.8,4386.9,0.29112813148236794
Cotton(lint),2018,Kharif     ,Maharashtra,4218738.0,6593117,1387.4,684279303.6,1476558.3,1.5628173638656868
Gram,2018,Rabi       ,Maharashtra,1694220.0,1396800,1387.4,274802484.0,592977.0,0.8244501894677196
Groundnut,2018,Kharif     ,Maharashtra,217336.0,203522,1387.4,35251899.2,76067.6,0.9364394301910406
Groundnut,2018,Summer     ,Maharashtra,26839.0,35102,1387.4,4353285.8,9393.65,1.307872871567495
Jowar,2018,Kharif     ,Maharashtra,530306.0,429671,1387.4,86015633.2,185607.1,0.8102322055567918
Jowar,2018,Rabi       ,Maharashtra,1908957.0,767530,1387.4,309632825.4,668134.95,0.4020677259885896
Linseed,2018,Rabi       ,Maharashtra,7014.0,2732,1387.4,1137670.8,2454.9,0.3895067008839464
Maize,2018,Kharif     ,Maharashtra,707963.0,1364959,1387.4,114831598.6,247787.05,1.9280089496202486
Maize,2018,Rabi       ,Maharashtra,201409.0,379865,1387.4,32668539.8,70493.15,1.8860378632533799
Maize,2018,Summer     ,Maharashtra,17135.0,20570,1387.4,2779297.0,5997.25,1.200466880653633
Moong(Green Gram),2018,Kharif     ,Maharashtra,481049.0,203771,1387.4,78026147.8,168367.15,0.42359718032882304
Niger seed,2018,Kharif     ,Maharashtra,10929.0,1336,1387.4,1772683.8,3825.15,0.12224357214749748
Other  Rabi pulses,2018,Rabi       ,Maharashtra,109680.0,51185,1387.4,17790096.0,38388.0,0.4666757840991977
Other Cereals,2018,Kharif     ,Maharashtra,46642.0,21610,1387.4,7565332.4,16324.7,0.46331632434286696
Other Cereals,2018,Rabi       ,Maharashtra,13043.0,4423,1387.4,2115574.6,4565.05,0.33910910066702443
Other Cereals,2018,Summer     ,Maharashtra,12402.0,7309,1387.4,2011604.4,4340.7,0.5893404289630705
Other Kharif pulses,2018,Kharif     ,Maharashtra,87264.0,41185,1387.4,14154220.8,30542.4,0.4719586541987532
Other Summer Pulses,2018,Summer     ,Maharashtra,2030.0,648,1387.4,329266.0,710.5,0.3192118226600985
Ragi,2018,Kharif     ,Maharashtra,80297.0,93472,1387.4,13024173.4,28103.95,1.1640783590918715
Rapeseed &Mustard,2018,Rabi       ,Maharashtra,5738.0,1979,1387.4,930703.6,2008.3,0.34489369118159635
Rice,2018,Kharif     ,Maharashtra,1417445.0,3143748,1387.4,229909579.0,496105.75,2.2178976962069075
Rice,2018,Summer     ,Maharashtra,47541.0,132050,1387.4,7711150.2,16639.35,2.7776024904819
Safflower,2018,Rabi       ,Maharashtra,25122.0,11965,1387.4,4074788.4,8792.7,0.4762757742217976
Sesamum,2018,Kharif     ,Maharashtra,36932.0,6270,1387.4,5990370.4,12926.2,0.1697714718942922
Sesamum,2018,Rabi       ,Maharashtra,875.0,96,1387.4,141925.0,306.25,0.10971428571428571
Sesamum,2018,Summer     ,Maharashtra,1385.0,183,1387.4,224647.0,484.75,0.13212996389891696
Soyabean,2018,Kharif     ,Maharashtra,4075174.0,4610936,1387.4,660993222.8,1426310.9,1.1314697237467652
Sugarcane,2018,Whole Year ,Maharashtra,1162836.0,89770489,1387.4,188611999.2,406992.6,77.19961284308363
Sunflower,2018,Kharif     ,Maharashtra,16026.0,2610,1387.4,2599417.2,5609.1,0.16286035192811682
Sunflower,2018,Summer     ,Maharashtra,285.0,437,1387.4,46227.0,99.75,1.5333333333333334
Tobacco,2018,Whole Year ,Maharashtra,460.0,803,1387.4,74612.0,161.0,1.7456521739130435
Urad,2018,Kharif     ,Maharashtra,366614.0,154473,1387.4,59464790.8,128314.9,0.4213505212566896
Wheat,2018,Rabi       ,Maharashtra,834423.25,1249407,1387.4,135343451.1,292048.1375,1.4973300420380184
other oilseeds,2018,Summer     ,Maharashtra,83.0,15,1387.4,13462.6,29.05,0.18072289156626506
Arhar/Tur,2018,Kharif     ,Manipur,534.0,560,1196.9,86614.8,186.9,1.048689138576779
Banana,2018,Whole Year ,Manipur,6584.0,91375,1196.9,1067924.8,2304.4,13.878341433778857
Cowpea(Lobia),2018,Kharif     ,Manipur,964.0,981,1196.9,156360.8,337.4,1.0176348547717842
Dry chillies,2018,Whole Year ,Manipur,525.0,4044,1196.9,85155.0,183.75,7.702857142857143
Ginger,2018,Kharif     ,Manipur,5493.0,79657,1196.9,890964.6,1922.55,14.501547423994175
Gram,2018,Rabi       ,Manipur,849.0,786,1196.9,137707.8,297.15,0.9257950530035336
Groundnut,2018,Kharif     ,Manipur,3216.0,2996,1196.9,521635.2,1125.6,0.931592039800995
Maize,2018,Kharif     ,Manipur,19160.0,41020,1196.9,3107752.0,6706.0,2.140918580375783
Maize,2018,Rabi       ,Manipur,7220.0,17140,1196.9,1171084.0,2527.0,2.3739612188365653
Masoor,2018,Rabi       ,Manipur,758.0,700,1196.9,122947.6,265.3,0.9234828496042217
Moong(Green Gram),2018,Kharif     ,Manipur,456.0,482,1196.9,73963.2,159.6,1.0570175438596492
Other  Rabi pulses,2018,Rabi       ,Manipur,6298.0,5883,1196.9,1021535.6,2204.3,0.9341060654175929
Other Kharif pulses,2018,Kharif     ,Manipur,1484.0,1551,1196.9,240704.8,519.4,1.0451482479784366
Peas & beans (Pulses),2018,Rabi       ,Manipur,18345.0,17191,1196.9,2975559.0,6420.75,0.9370945761787953
Potato,2018,Whole Year ,Manipur,15550.0,128070,1196.9,2522210.0,5442.5,8.236012861736334
Rapeseed &Mustard,2018,Rabi       ,Manipur,29530.0,24800,1196.9,4789766.0,10335.5,0.839823907890281
Rice,2018,Kharif     ,Manipur,233500.0,602430,1196.9,37873700.0,81725.0,2.58
Soyabean,2018,Kharif     ,Manipur,4904.0,4415,1196.9,795428.8,1716.4,0.9002854812398042
Sugarcane,2018,Whole Year ,Manipur,5450.0,315070,1196.9,883990.0,1907.5,57.81100917431193
Turmeric,2018,Whole Year ,Manipur,2504.0,30325,1196.9,406148.8,876.4,12.110623003194888
Urad,2018,Kharif     ,Manipur,1372.0,1379,1196.9,222538.4,480.2,1.0051020408163265
Wheat,2018,Rabi       ,Manipur,2290.0,5730,1196.9,371438.0,801.5,2.502183406113537
Arhar/Tur,2018,Kharif     ,Mizoram,283.0,290,1665.2,45902.6,99.05,1.0247349823321554
Arhar/Tur,2018,Rabi       ,Mizoram,46.0,41,1665.2,7461.2,16.1,0.8913043478260869
Cotton(lint),2018,Kharif     ,Mizoram,43.0,24,1665.2,6974.6,15.05,0.5581395348837209
Cowpea(Lobia),2018,Kharif     ,Mizoram,1053.0,2118,1665.2,170796.6,368.55,2.011396011396011
Cowpea(Lobia),2018,Rabi       ,Mizoram,96.0,176,1665.2,15571.2,33.6,1.8333333333333333
Maize,2018,Kharif     ,Mizoram,5733.0,10300,1665.2,929892.6,2006.55,1.796616082330368
Maize,2018,Rabi       ,Mizoram,430.0,670,1665.2,69746.0,150.5,1.558139534883721
Onion,2018,Rabi       ,Mizoram,19.0,64,1665.2,3081.8,6.65,3.3684210526315788
Other  Rabi pulses,2018,Rabi       ,Mizoram,1475.0,2290,1665.2,239245.0,516.25,1.5525423728813559
Other Kharif pulses,2018,Kharif     ,Mizoram,716.0,974,1665.2,116135.2,250.6,1.3603351955307263
